, subjectID,block, pixl_dist1, pixl_sd1, seqfoil1, rep1, rep_num1, speed1, sspa1
1273,6632baca722ad82b9522bfcb,8,31.091,16.349, seq, True,2,1.546,95.0
1274,663bd182cd0581b39123c31e,8,30.136,21.061, seq, True,1,0.787,75.0
1275,63e52ae1972fba93f88c63d2,8,58.66,39.751, seq, True,2,0.646,95.0
1276,6384ec504af00dd4483f521e,8,37.53,28.249, seq, True,1,1.101,93.333
1277,65c11e68379ff4faa4eba6d9,8,35.735,24.739, foil, False,0,1.42,95.0
1278,610049da8150fc6d3e6d6edc,8,32.212,26.798, seq, False,0,0.898,93.333
1279,61187c7698dcd8dbdb9cf71b,8,29.538,23.762, seq, True,2,1.322,88.333
1280,5f81fc9446ee002f681ea5e3,8,39.471,31.899, seq, False,0,1.118,86.667
1281,5c005838232b6c0001221acf,8,46.645,31.634, seq, True,2,1.344,81.667
1282,62d488043c7590e53ee7683f,8,59.587,37.901, seq, True,1,2.709,93.333
1283,606f3058977e247974d43fc2,8,39.727,38.373, seq, True,2,1.012,50.0
1284,66213d708da7fb804d990fd9,8,24.38,22.104, seq, True,2,1.347,90.0
1285,60cef7be32400c5dd5a5a10f,8,31.422,21.323, seq, True,1,1.588,91.667
1286,650afc00d748aa554ebde221,8,37.608,37.309, seq, True,2,1.151,88.333
1287,5e566d19df03b701e6278872,8,31.638,28.525, seq, False,0,0.99,83.333
1288,663c30838dca3f4b3decdd98,8,32.381,29.25, seq, True,1,1.39,88.333
1289,66438bd9fb5f98e37d2c8539,8,24.927,22.335, seq, True,2,1.502,93.333
1290,5ed7fe668550fa2f546bebfb,8,22.431,14.787, seq, True,2,0.933,96.667
1291,53987712fdf99b68e3a45021,8,37.274,28.149, seq, True,1,0.701,88.333
1292,663d676f4613048ac1916477,8,22.651,19.535, foil, False,0,1.403,88.333
1293,5bbc1048fc482300014b0e9e,8,42.104,23.144, seq, True,2,1.652,83.333
1294,6104d73b7cdac0a47a905f0d,8,41.141,33.39, seq, True,1,0.898,85.0
1295,65e686420ea25196de9139d5,8,38.472,33.617, foil, False,0,1.118,90.0
1296,63e2e62c8158920782631eef,8,44.605,31.557, seq, False,0,1.42,93.333
1297,66295b48e3ab8db70b60b387,8,84.979,28.397, seq, True,1,2.088,88.333
1298,5c819d075497fe0016a64c7e,8,42.3,16.377, seq, False,0,2.08,95.0
1299,636598a7a571403968d03bf2,8,62.847,32.513, seq, True,1,1.636,98.333
1300,65707e9db593e1e6c2e7b416,8,21.493,23.057, seq, True,1,1.387,93.333
1301,61735e55ab7dfe9f9e48cb87,8,24.463,21.992, seq, False,0,1.294,98.333
1302,65cbdbc2d854fbc1b6c701e6,8,36.505,27.083, seq, True,1,1.014,93.333
1303,662db989de4b2d2e14a91111,8,28.026,15.333, seq, True,2,1.944,96.667
1304,5f515135ee76123824f013a0,8,35.596,24.723, foil, False,0,1.606,91.667
1305,65c138380d9f69bff3c1598b,8,41.181,31.148, seq, True,2,1.322,90.0
1306,664921b8a4c8fcf533571f7a,8,29.43,27.335, foil, False,0,2.24,88.333
1307,6564b279c75a09e2e42f9550,8,35.791,32.396, foil, False,0,1.526,71.667
1308,62c9024c3181d7800e31a759,8,33.929,25.453, seq, False,0,0.981,98.333
1309,6647c4c19f0c2b24d6411dbb,8,49.234,21.146, seq, False,0,1.978,96.667
1310,65d3958a8a5c879c9f684b9d,8,43.062,29.129, seq, False,0,1.164,96.667
1311,5ec06f59c4ceb1481f225bbd,8,108.248,21.064, seq, True,1,1.455,96.667
1312,627b5aecd9b0673d05d2de9c,8,99.508,27.627, seq, False,0,0.54,88.333
1313,610453aa4fc6ac47f96ddeea,8,23.878,16.016, seq, True,1,3.202,85.0
1314,63e5bbe4aa8fac2e51d4fe5c,8,32.467,23.061, seq, True,2,1.345,95.0
1315,5d268981c22768000166c7c7,8,56.851,39.551, seq, True,2,0.664,88.333
1316,5be4c8d0d4079000014c0998,8,57.345,32.366, seq, True,2,1.245,100.0
1317,62f406ea9d51a0dd13658afd,8,32.533,27.587, seq, True,1,1.105,75.0
1318,6646310f95427e27d874414b,8,61.789,26.429, seq, False,0,1.606,95.0
1319,663c37d4a162d42f23f11962,8,20.359,14.806, seq, False,0,0.987,93.333
1320,662f21f00be51257edfb1ddb,8,20.838,13.597, seq, False,0,1.742,91.667
1321,6646c398346d757befa4da92,8,44.319,23.777, seq, True,2,1.922,88.333
1322,5e0814cf271305166c3411b2,8,32.796,16.985, seq, True,1,2.399,78.333
1323,651061eb308bdedb93bfa665,8,50.845,35.317, seq, True,2,0.819,93.333
1324,6643bcb28688adcbd2b753a4,8,38.846,18.921, seq, True,1,1.564,90.0
1325,664e490f1e28e1032140987b,8,71.178,37.759, seq, True,1,1.61,90.0
1326,664e4f2f3784a7da5171bd87,8,31.83,29.614, seq, True,2,0.99,90.0
1327,604b268c129561a99989843b,8,39.614,26.933, seq, True,2,1.179,95.0
1328,610902c41730d2e9f777d3bd,8,36.848,21.206, foil, False,0,1.566,96.667
1329,66393f7fa489dc788f35845b,8,50.072,34.765, seq, True,2,0.875,95.0
1330,6604545f6bedae45cd98210a,8,32.022,32.143, seq, False,0,1.7,81.667
1331,650900b6bd15c0358fb77d66,8,67.559,44.836, foil, False,0,1.006,45.0
1332,5c71a951d30a7c0001729541,8,26.238,22.269, seq, False,0,1.078,96.667
1333,65afe752c7c336dcf6ca0739,8,54.449,32.053, foil, False,0,3.202,88.333
1334,6108a7ad8389c7633a4edfc8,8,121.11,25.08, seq, False,0,3.31,96.667
1335,5e1508eb18e869b078576e94,8,37.906,32.81, seq, False,0,1.568,81.667
1336,5bdf5d0d14b3cd00019d99a3,8,35.186,27.828, seq, True,2,0.915,93.333
1337,664788ad8428933f4bd03307,8,61.202,30.348, seq, True,1,1.654,78.333
1338,65e033591f7a113b3e710126,8,27.982,27.87, seq, False,0,2.199,95.0
1339,5f12749ec1ac141c20bf38ab,8,33.664,22.905, seq, True,1,1.03,96.667
1340,664404918c520f0b592be0df,8,52.749,41.198, seq, True,1,0.762,95.0
1341,6646499481cfd3610cad3324,8,42.235,30.852, foil, False,0,1.641,76.667
1342,6650f5a68ae2bdbdf89d1fc0,8,37.861,29.131, seq, True,2,0.918,81.667
1343,661412c46baab549f64e6f6c,8,94.578,41.488, seq, True,1,1.902,81.667
1344,630e44de99a2967145ab5ec7,8,26.548,20.248, seq, True,1,1.302,93.333
1345,60b2eb47f246e88dfc7df60a,8,34.777,22.228, seq, True,1,2.059,88.333
1346,6091448b2ddfafebfc8b83b3,8,42.981,22.158, seq, True,1,2.001,98.333
1347,66477ac3eb28c24f9eb87e44,8,31.839,29.292, seq, False,0,1.484,85.0
1348,5715699a30185b0008b40009,8,42.511,17.421, seq, False,0,1.253,93.333
1349,663fd38539df6ec6f060ef3a,8,30.781,18.098, seq, True,1,1.029,88.333
1350,60e2600a329d5ebfcb54b413,8,38.8,32.024, seq, True,2,0.818,88.333
1351,6644098276581c21371eec7c,8,56.745,32.394, seq, True,2,0.774,81.667
1352,6644313006cdb8a9d84bdff0,8,29.671,26.35, seq, True,2,0.914,85.0
1353,60ffc920d214a4c8b242e4f0,8,22.373,15.288, foil, False,0,1.154,91.667
1354,665f1ceee21302a3a1bfcaf8,8,76.183,26.909, seq, False,0,1.517,100.0
1355,5ffe168936fe8d478cbee469,8,38.216,37.934, seq, True,1,1.15,85.0
1356,6109402937910fba8a1dc1cc,8,32.77,26.25, seq, False,0,1.07,93.333
1357,590eb4006d77630001d3a28a,8,28.48,21.684, seq, True,1,1.7,90.0
1358,66413412d9d93d6b67936792,8,41.711,36.411, foil, False,0,1.345,88.333
1359,663fcea972ffe91cdff8c3af,8,40.926,35.919, seq, True,2,1.682,76.667
1360,65fcc90aa0ff1d0a9d70cdd8,8,33.681,19.686, seq, False,0,1.362,90.0
1361,61741ba984f258d5c6a1303c,8,95.205,28.712, seq, True,1,2.265,93.333
1362,653137c3a721fe2112a2f69d,8,22.369,23.616, seq, True,1,1.163,98.333
1363,6661340c0e4ea1b1aa325a66,8,51.306,33.279, foil, False,0,2.64,86.667
1364,6529a9238b8d20b36e0409f0,8,31.618,29.132, seq, False,0,1.36,85.0
1365,663eed3d72f4269ddd149f33,8,39.081,32.842, seq, False,0,1.702,90.0
1366,664540a75ff13d4c9e4e772b,8,31.749,26.317, seq, True,1,0.831,81.667
1367,666612e684b049e29ce1e32a,8,38.349,32.495, seq, True,1,0.889,85.0
1368,5f2de74422e6b814d089f3fa,8,81.039,28.832, seq, True,1,1.87,93.333
1369,6648b8441f3c9338dfbbc545,8,39.362,35.072, seq, True,2,1.269,70.0
1370,60fcca74f480ae6c4a630564,8,31.455,25.164, foil, False,0,2.332,85.0
1371,620bdf2aa922fc3f247f706b,8,34.0,24.739, seq, True,1,1.032,61.667
1372,6644ccaf5b872d17ba667944,8,22.191,19.95, seq, False,0,1.34,93.333
1373,660239dfee05632e96331abd,8,30.204,26.284, seq, True,2,1.198,85.0
1374,662964adfd096d4667bc5b85,8,23.461,18.305, seq, True,2,1.82,90.0
1375,666989933490eb7900c9cb3b,8,13.161,13.081, seq, True,1,1.748,93.333
1376,6668a8af90b04e621be67530,8,25.409,22.919, seq, True,1,1.251,88.333
1377,5f40442792000717762de583,8,41.534,32.94, seq, True,2,0.818,83.333
1378,608606a3fe863e64eca952bc,8,32.583,27.738, foil, False,0,1.219,86.667
1379,66730785948770b920c13b76,8,34.547,29.096, foil, False,0,0.926,96.667
1380,611122ab2e3422c03ae3c6d3,8,75.875,31.993, seq, True,1,1.796,93.333
1381,610466e3fb619bdbdf8eb32d,8,42.822,27.385, foil, False,0,1.846,90.0
1382,6625b7712f9e02114e112b3b,8,72.435,34.82, seq, True,2,1.654,86.667
1383,65bfa2967c731d263eb29732,8,27.973,26.604, seq, True,2,1.171,81.667
1384,5e571601a5b2230d6d2cb29e,8,24.6,10.765, foil, False,0,2.239,91.667
1385,6108a8dd5da79df13111996a,8,88.341,42.611, foil, False,0,2.538,85.0
1386,5d3cbeefbaf11000011eda09,8,29.557,17.596, seq, True,2,1.632,81.667
1387,60ff3497dffa67c464bc2368,8,42.292,26.295, seq, True,2,1.328,98.333
1388,610b139cad91ac6d2ccd5bf6,8,38.871,25.532, seq, False,0,0.874,98.333
1389,6672d7cb47449369dcb67790,8,42.904,22.13, seq, True,1,1.868,85.0
1390,61088f97759a1199340202e9,8,105.145,31.116, seq, True,1,4.034,81.667
1391,632521c2ce3c068c0626e7b0,8,21.757,25.396, foil, False,0,1.818,96.667
1392,66747a0e76c701df4e595cff,8,31.598,29.168, seq, False,0,0.961,96.667
1393,5f9dc18bef3e6733ab061325,8,31.791,13.855, seq, True,1,2.233,96.667
1394,664b27b3e50de6f88e674218,8,91.342,39.681, seq, True,2,3.192,98.333
1395,5f5fef6ce0809f0d5b3cde5c,8,76.749,46.439, seq, False,0,1.708,75.0
1396,66399375b57f7997c832627a,8,89.859,29.994, seq, True,1,2.109,96.667
1397,6616bd0a1cc98564940130cf,8,28.898,30.867, seq, True,2,1.046,88.333
1398,5c284e0970d93a0001211e16,8,48.638,40.601, seq, True,1,0.556,86.667
1399,63f27e4fbd4eca6ee6a44e9a,8,57.119,42.393, foil, False,0,0.811,61.667
1400,6616a465a1281a82ebbb5bb5,8,28.212,26.603, seq, False,0,1.347,86.667
1401,6658c47f3bd695ac90a0461a,8,35.475,26.99, seq, False,0,1.95,93.333
1402,5bc6e0f93808a50001649d75,8,61.693,29.254, seq, True,1,1.674,95.0
1403,62e185484154c451882a8a3d,8,33.208,32.091, seq, False,0,2.509,80.0
1404,666da27d5601023b85c42cee,8,50.564,34.725, seq, True,2,6.65,88.333
1405,66684ba9634d86b429fbaf47,8,37.508,26.516, seq, False,0,1.109,81.667
1406,65cbd703053cb1dffec0b1d0,8,40.795,31.723, foil, False,0,1.245,71.667
1407,66823a2c4ef8b23ac20ddbfc,8,24.477,16.529, seq, True,2,0.916,93.333
1408,6114b9744a82951800e3b504,8,49.216,38.988, foil, False,0,1.498,83.333
1409,61084dbab48ab21fce452554,8,28.03,25.432, seq, True,2,1.462,90.0
1410,667eec6cb42482f576981a55,8,19.609,18.627, seq, True,2,2.82,91.667
1411,66820629cd655ca9a15db646,8,49.551,29.741, foil, False,0,1.974,85.0
1412,667e9a6f2898845b9502b1de,8,48.579,39.184, seq, True,2,3.528,93.333
1413,601a3ff7ca20ac23d38eb8d6,8,52.997,28.464, seq, False,0,1.546,96.667
1414,6282486284f992485dcdf4ea,8,29.684,19.003, seq, True,2,1.137,75.0
1415,6630e01b7d69d22b8be429a6,8,36.008,27.923, seq, True,1,0.818,85.0
1416,6558e7eaa36af682da46577a,8,70.634,34.666, seq, True,2,1.322,93.333
1417,6362406ab7caf5fc96bb61c8,8,19.67,22.72, seq, False,0,1.608,90.0
1418,5f416e4fb48a1930e3437c97,8,28.814,21.396, seq, True,2,0.951,93.333
1419,6277fd1a3a086f8af7867fa0,8,32.328,25.182, seq, True,2,1.013,88.333
1420,64013a11b2e34e23cb8c81ac,8,29.842,26.668, seq, False,0,0.874,91.667
1421,6595969229ac40a58a7fda41,8,67.076,33.927, seq, True,2,1.44,98.333
1422,667b4043a7f74c3ff540a60d,8,36.863,28.582, seq, True,2,1.281,76.667
1423,60db3eeb564183360082d3a7,8,31.812,24.208, seq, True,2,1.006,81.667
1424,65d6026605310835876ce7ce,9,40.3,32.285, seq, True,3,1.163,98.333
1425,610106638465b318b18a9ce0,9,20.682,13.546, seq, True,3,1.397,91.667
1426,65d563ecf8df20ade2f17888,9,50.63,28.399, seq, True,2,1.647,78.333
1427,610ec31b33de16c5167f3062,9,62.165,37.131, seq, False,0,2.207,90.0
1428,656f7fba85a23ce8c05f5e01,9,31.585,27.528, seq, True,2,0.636,91.667
1429,5d08f7e3c97bc4001a7ea90b,9,22.546,25.537, foil, False,0,1.4,90.0
1430,628d78a2ccf4a41f24c2d2d8,9,27.729,24.151, seq, False,0,1.358,81.667
1431,60fd3245706969157168ad50,9,38.578,28.51, foil, True,1,1.061,90.0
1432,661f49c6c26a5d5790f3fb3e,9,41.442,21.748, seq, True,1,2.113,98.333
1433,60123ea20d30e72686a0074b,9,64.96,40.6, seq, True,3,0.51,88.333
1434,58460095a7722e0001305499,9,33.412,28.148, seq, True,1,1.165,80.0
1435,5fe4e6bf8bcb1f2bd103d1c7,9,29.385,29.499, seq, False,0,1.322,98.333
1436,660b85fc839d009dd2c9b61a,9,13.684,9.792, seq, True,1,1.794,93.333
1437,65c110fbee035adfc6c92bc5,9,41.589,26.733, seq, True,1,1.016,91.667
1438,63e51e528df11f83a1aacab8,9,72.34,26.624, seq, True,3,1.339,86.667
1439,65298aca34ac384b783169d4,9,33.551,33.975, foil, False,0,1.203,78.333
1440,6635271e3e33851d3a9a7bed,9,25.329,23.755, seq, False,0,2.456,96.667
1441,5efd018b8c837e13097c0cbf,9,27.911,22.648, seq, False,0,0.898,93.333
1442,60fdd254a027bbf8cee60bf0,9,40.191,26.05, foil, False,0,1.34,93.333
1443,62828045bb88107013fe7d54,9,28.767,23.939, seq, False,0,1.181,95.0
1444,5f0ec8be70489322b9cb26f1,9,41.396,22.943, foil, False,0,1.77,93.333
1445,650cc245b36612c74dcce501,9,37.088,21.359, seq, True,1,1.382,86.667
1446,65fdbf50fb3ca2a86de44998,9,37.838,28.985, foil, True,1,1.562,88.333
1447,5d4f5ba3cafff0001b4426b3,9,42.439,38.331, seq, True,3,0.849,93.333
1448,62fc6762d2d8e46c4e75b469,9,57.621,34.0, seq, False,0,0.532,96.667
1449,6168b61ad8c0d63b37a92109,9,54.789,37.268, seq, True,1,0.555,91.667
1450,5a6eac90d5d4cb0001d6815a,9,54.506,27.663, foil, False,0,1.34,88.333
1451,6632baca722ad82b9522bfcb,9,30.977,23.15, seq, True,3,1.462,88.333
1452,663bd182cd0581b39123c31e,9,34.829,29.233, seq, True,2,0.802,98.333
1453,63e52ae1972fba93f88c63d2,9,60.115,41.43, seq, True,3,0.629,88.333
1454,6384ec504af00dd4483f521e,9,35.355,30.913, seq, True,2,0.9,93.333
1455,65c11e68379ff4faa4eba6d9,9,32.778,17.655, seq, False,0,1.148,100.0
1456,610049da8150fc6d3e6d6edc,9,25.744,18.291, seq, True,1,0.899,91.667
1457,61187c7698dcd8dbdb9cf71b,9,33.831,25.729, seq, True,3,1.212,96.667
1458,5f81fc9446ee002f681ea5e3,9,32.088,21.055, foil, False,0,1.105,70.0
1459,5c005838232b6c0001221acf,9,70.25,38.319, seq, True,3,1.36,90.0
1460,62d488043c7590e53ee7683f,9,73.145,34.458, seq, True,2,2.952,81.667
1461,606f3058977e247974d43fc2,9,29.755,21.56, seq, True,3,1.072,85.0
1462,66213d708da7fb804d990fd9,9,25.113,28.7, foil, False,0,1.487,78.333
1463,60cef7be32400c5dd5a5a10f,9,41.591,34.459, seq, True,2,1.465,88.333
1464,650afc00d748aa554ebde221,9,51.534,35.078, seq, True,3,1.117,96.667
1465,5e566d19df03b701e6278872,9,25.96,23.858, seq, True,1,0.975,80.0
1466,663c30838dca3f4b3decdd98,9,44.085,29.18, seq, True,2,1.48,90.0
1467,66438bd9fb5f98e37d2c8539,9,35.592,34.177, seq, True,3,1.595,81.667
1468,5ed7fe668550fa2f546bebfb,9,32.502,34.983, foil, False,0,0.877,81.667
1469,53987712fdf99b68e3a45021,9,40.847,26.068, seq, True,2,0.699,88.333
1470,663d676f4613048ac1916477,9,22.221,15.184, foil, True,1,1.339,96.667
1471,5bbc1048fc482300014b0e9e,9,35.394,21.466, foil, False,0,1.44,83.333
1472,6104d73b7cdac0a47a905f0d,9,40.759,34.951, seq, True,2,0.84,90.0
1473,65e686420ea25196de9139d5,9,43.386,35.72, seq, False,0,1.117,95.0
1474,63e2e62c8158920782631eef,9,58.077,32.058, seq, True,1,1.442,88.333
1475,66295b48e3ab8db70b60b387,9,90.952,32.61, foil, False,0,1.931,83.333
1476,5c819d075497fe0016a64c7e,9,31.396,22.048, seq, True,1,1.794,93.333
1477,636598a7a571403968d03bf2,9,50.413,27.45, seq, True,2,1.4,93.333
1478,65707e9db593e1e6c2e7b416,9,24.068,14.96, foil, False,0,1.365,63.333
1479,61735e55ab7dfe9f9e48cb87,9,29.569,27.776, seq, True,1,1.002,90.0
1480,65cbdbc2d854fbc1b6c701e6,9,43.221,39.775, seq, True,2,0.851,86.667
1481,662db989de4b2d2e14a91111,9,29.663,30.719, foil, False,0,1.77,81.667
1482,5f515135ee76123824f013a0,9,24.237,23.0, seq, False,0,1.338,98.333
1483,65c138380d9f69bff3c1598b,9,46.296,30.252, seq, True,3,1.285,90.0
1484,664921b8a4c8fcf533571f7a,9,27.694,26.589, seq, False,0,2.026,90.0
1485,6564b279c75a09e2e42f9550,9,67.186,34.047, seq, False,0,1.698,83.333
1486,62c9024c3181d7800e31a759,9,26.409,20.044, seq, True,1,0.761,93.333
1487,6647c4c19f0c2b24d6411dbb,9,34.622,21.501, seq, True,1,1.766,91.667
1488,65d3958a8a5c879c9f684b9d,9,35.044,27.44, seq, True,1,0.986,98.333
1489,5ec06f59c4ceb1481f225bbd,9,70.626,34.145, foil, False,0,1.37,88.333
1490,627b5aecd9b0673d05d2de9c,9,99.565,25.791, foil, False,0,0.54,80.0
1491,610453aa4fc6ac47f96ddeea,9,22.991,16.985, seq, True,2,3.111,90.0
1492,63e5bbe4aa8fac2e51d4fe5c,9,31.504,26.149, seq, True,3,1.198,88.333
1493,5d268981c22768000166c7c7,9,45.69,33.026, seq, True,3,0.643,83.333
1494,5be4c8d0d4079000014c0998,9,46.022,27.721, seq, True,3,1.073,85.0
1495,62f406ea9d51a0dd13658afd,9,35.703,25.395, seq, True,2,1.072,100.0
1496,6646310f95427e27d874414b,9,56.467,25.601, seq, True,1,1.522,86.667
1497,663c37d4a162d42f23f11962,9,22.295,20.309, seq, True,1,0.912,95.0
1498,662f21f00be51257edfb1ddb,9,20.014,16.647, foil, False,0,1.626,93.333
1499,6646c398346d757befa4da92,9,50.969,24.325, seq, True,3,1.924,86.667
1500,5e0814cf271305166c3411b2,9,39.466,25.81, seq, True,2,2.297,83.333
1501,651061eb308bdedb93bfa665,9,45.711,37.477, seq, True,3,0.82,90.0
1502,6643bcb28688adcbd2b753a4,9,56.361,22.297, seq, True,2,1.72,93.333
1503,664e490f1e28e1032140987b,9,57.711,37.448, seq, True,2,1.477,95.0
1504,664e4f2f3784a7da5171bd87,9,47.309,35.519, seq, True,3,1.012,78.333
1505,604b268c129561a99989843b,9,58.698,33.177, seq, True,3,1.134,76.667
1506,610902c41730d2e9f777d3bd,9,33.359,19.87, seq, False,0,1.38,93.333
1507,66393f7fa489dc788f35845b,9,35.95,24.915, seq, True,3,0.865,90.0
1508,6604545f6bedae45cd98210a,9,43.285,33.252, seq, True,1,1.608,88.333
1509,650900b6bd15c0358fb77d66,9,32.206,24.172, seq, False,0,1.233,86.667
1510,5c71a951d30a7c0001729541,9,32.955,31.769, foil, False,0,1.047,85.0
1511,65afe752c7c336dcf6ca0739,9,67.047,30.062, seq, False,0,2.784,98.333
1512,6108a7ad8389c7633a4edfc8,9,98.336,26.385, seq, True,1,2.822,96.667
1513,5e1508eb18e869b078576e94,9,36.887,30.825, seq, True,1,1.498,88.333
1514,5bdf5d0d14b3cd00019d99a3,9,57.219,35.768, seq, True,3,0.796,88.333
1515,664788ad8428933f4bd03307,9,18.795,17.991, foil, False,0,1.672,95.0
1516,65e033591f7a113b3e710126,9,34.115,27.349, foil, False,0,1.894,91.667
1517,5f12749ec1ac141c20bf38ab,9,43.051,34.378, seq, True,2,0.887,85.0
1518,664404918c520f0b592be0df,9,46.768,34.134, seq, True,2,0.742,83.333
1519,6646499481cfd3610cad3324,9,45.881,31.528, seq, False,0,1.652,95.0
1520,6650f5a68ae2bdbdf89d1fc0,9,36.475,29.102, seq, True,3,1.05,73.333
1521,661412c46baab549f64e6f6c,9,71.9,35.818, seq, True,2,1.792,85.0
1522,630e44de99a2967145ab5ec7,9,40.132,30.604, foil, False,0,1.286,88.333
1523,60b2eb47f246e88dfc7df60a,9,48.136,28.467, seq, True,2,2.109,96.667
1524,6091448b2ddfafebfc8b83b3,9,24.169,17.816, seq, True,2,1.581,98.333
1525,66477ac3eb28c24f9eb87e44,9,28.231,21.963, seq, True,1,1.435,96.667
1526,5715699a30185b0008b40009,9,43.858,19.625, seq, True,1,1.289,88.333
1527,663fd38539df6ec6f060ef3a,9,26.587,22.034, seq, True,2,1.131,76.667
1528,60e2600a329d5ebfcb54b413,9,32.592,23.857, foil, False,0,0.839,88.333
1529,6644098276581c21371eec7c,9,43.005,28.134, foil, False,0,0.864,91.667
1530,6644313006cdb8a9d84bdff0,9,26.834,29.586, seq, True,3,0.875,88.333
1531,60ffc920d214a4c8b242e4f0,9,33.531,29.142, seq, False,0,1.016,85.0
1532,665f1ceee21302a3a1bfcaf8,9,63.033,31.777, seq, True,1,1.327,81.667
1533,5ffe168936fe8d478cbee469,9,27.133,22.908, foil, False,0,1.276,80.0
1534,6109402937910fba8a1dc1cc,9,36.807,30.932, seq, True,1,1.041,93.333
1535,590eb4006d77630001d3a28a,9,23.997,19.408, seq, True,2,1.419,96.667
1536,66413412d9d93d6b67936792,9,34.583,24.706, seq, False,0,1.266,90.0
1537,663fcea972ffe91cdff8c3af,9,34.21,22.667, foil, False,0,1.816,86.667
1538,65fcc90aa0ff1d0a9d70cdd8,9,23.372,16.208, seq, True,1,1.148,100.0
1539,61741ba984f258d5c6a1303c,9,71.104,28.672, foil, False,0,2.086,91.667
1540,653137c3a721fe2112a2f69d,9,53.307,44.57, seq, True,2,1.141,70.0
1541,6661340c0e4ea1b1aa325a66,9,50.605,34.805, seq, False,0,2.295,100.0
1542,6529a9238b8d20b36e0409f0,9,39.245,33.432, foil, False,0,1.231,93.333
1543,663eed3d72f4269ddd149f33,9,59.6,30.776, seq, True,1,1.542,95.0
1544,664540a75ff13d4c9e4e772b,9,33.009,26.963, seq, True,2,0.828,90.0
1545,666612e684b049e29ce1e32a,9,35.52,26.027, foil, False,0,0.828,91.667
1546,5f2de74422e6b814d089f3fa,9,106.634,24.73, foil, False,0,1.818,93.333
1547,6648b8441f3c9338dfbbc545,9,35.721,30.737, seq, True,3,1.4,88.333
1548,60fcca74f480ae6c4a630564,9,42.13,25.421, seq, False,0,2.204,90.0
1549,620bdf2aa922fc3f247f706b,9,30.25,20.702, seq, True,2,1.119,93.333
1550,6644ccaf5b872d17ba667944,9,23.834,18.617, seq, True,1,1.287,96.667
1551,660239dfee05632e96331abd,9,34.867,19.469, seq, True,3,1.165,90.0
1552,662964adfd096d4667bc5b85,9,24.747,28.524, seq, True,3,1.582,95.0
1553,666989933490eb7900c9cb3b,9,16.53,21.392, seq, True,2,1.744,95.0
1554,6668a8af90b04e621be67530,9,32.148,28.562, foil, False,0,1.184,93.333
1555,5f40442792000717762de583,9,45.484,34.905, seq, True,3,0.752,91.667
1556,608606a3fe863e64eca952bc,9,60.312,46.006, seq, False,0,1.332,68.333
1557,66730785948770b920c13b76,9,27.355,26.974, seq, False,0,0.979,78.333
1558,611122ab2e3422c03ae3c6d3,9,48.362,31.487, foil, False,0,1.676,75.0
1559,610466e3fb619bdbdf8eb32d,9,58.964,34.118, seq, False,0,1.816,91.667
1560,6625b7712f9e02114e112b3b,9,104.681,31.289, seq, True,3,1.742,96.667
1561,65bfa2967c731d263eb29732,9,21.81,20.028, seq, True,3,1.148,100.0
1562,5e571601a5b2230d6d2cb29e,9,36.039,22.93, seq, False,0,2.028,90.0
1563,6108a8dd5da79df13111996a,9,106.469,39.543, seq, False,0,2.823,86.667
1564,5d3cbeefbaf11000011eda09,9,25.087,15.378, seq, True,3,1.564,88.333
1565,60ff3497dffa67c464bc2368,9,33.224,25.647, seq, True,3,1.251,76.667
1566,610b139cad91ac6d2ccd5bf6,9,50.5,31.389, seq, True,1,0.828,88.333
1567,6672d7cb47449369dcb67790,9,57.077,19.064, seq, True,2,1.627,100.0
1568,61088f97759a1199340202e9,9,102.357,39.933, seq, True,2,4.854,85.0
1569,632521c2ce3c068c0626e7b0,9,25.616,33.711, seq, False,0,1.564,91.667
1570,66747a0e76c701df4e595cff,9,41.615,29.44, seq, True,1,0.781,88.333
1571,5f9dc18bef3e6733ab061325,9,41.803,26.676, seq, True,2,1.672,96.667
1572,664b27b3e50de6f88e674218,9,65.916,35.27, seq, True,3,2.728,81.667
1573,5f5fef6ce0809f0d5b3cde5c,9,94.829,45.138, seq, True,1,2.048,81.667
1574,66399375b57f7997c832627a,9,61.507,28.995, seq, True,2,1.816,96.667
1575,6616bd0a1cc98564940130cf,9,21.789,19.074, seq, True,3,1.003,73.333
1576,5c284e0970d93a0001211e16,9,61.493,44.415, foil, False,0,0.539,91.667
1577,63f27e4fbd4eca6ee6a44e9a,9,38.698,34.764, seq, False,0,0.817,95.0
1578,6616a465a1281a82ebbb5bb5,9,29.998,23.478, foil, False,0,1.319,90.0
1579,6658c47f3bd695ac90a0461a,9,38.175,28.985, seq, True,1,1.874,88.333
1580,5bc6e0f93808a50001649d75,9,78.582,31.651, foil, False,0,1.458,95.0
1581,62e185484154c451882a8a3d,9,26.995,17.484, foil, False,0,2.561,98.333
1582,666da27d5601023b85c42cee,9,41.616,26.233, seq, True,3,6.628,96.667
1583,66684ba9634d86b429fbaf47,9,34.456,26.146, foil, False,0,1.249,91.667
1584,65cbd703053cb1dffec0b1d0,9,57.413,29.844, seq, False,0,1.4,90.0
1585,66823a2c4ef8b23ac20ddbfc,9,31.889,27.377, seq, True,3,0.82,90.0
1586,6114b9744a82951800e3b504,9,28.797,26.243, seq, False,0,1.539,96.667
1587,61084dbab48ab21fce452554,9,23.423,22.711, seq, True,3,1.36,88.333
